 written on 12Jul2019 at 20:48:54 
         346
          45
    2    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    2
   -2    0   -4    1    1   -0.000026   -0.000008
   -2    0   -4    2    1    0.000097   -0.000160
   -2    0   -4    3    1   -0.000066    0.000386
   -2    0   -4    4    1   -0.000022   -0.000037
   -2    0   -4    5    1    0.000124   -0.000033
